,id,title,categories,abstract,doi,created,updated,authors
992,1905.13048,generalized representations of 3-hom-lie algebras,math.rt math-ph math.mp math.ra,"the propose of this paper is to extend generalized representations of 3-lie algebras to hom-type algebras. we introduce the concept of generalized representation of multiplicative 3-hom-lie algebras, develop the corresponding cohomology theory and study semi-direct products. we provide a key construction, various examples and computation of 2-cocycles of the new cohomology. also, we give a connection between a split abelian extension of a 3-hom-lie algebra and a generalized semidirect product 3-hom-lie algebra.",,2019-05-29,,"['sami mabrouk', 'abdenacer makhlouf', 'sonia massoud']"
993,1905.13102,foliated lie systems: theory and applications,math-ph math.dg math.mp nlin.si,"a $\mathcal{f}$- foliated lie system is a first-order system of ordinary differential equations whose particular solutions are contained in the leaves of the foliation $\mathcal{f}$ and all particular solutions within any leaf can be written as a certain function, a so-called foliated superposition rule, of a family of particular solutions of the system within the same leaf and several parameters. we analyse the properties of such systems and we illustrate our results by studying lax pairs and a class of $t$-dependent hamiltonian systems. we finally study foliated lie systems through poisson structures and $r$-matrices.",,2019-05-30,,"['j. f. cariñena', 'j. de lucas']"
994,1905.13137,the effect of cooling on driven kink oscillations of coronal loops,astro-ph.sr math-ph math.mp,"ever since their detection two decades ago, standing kink oscillations in coronal loops have been extensively studied both observationally and theoretically. almost all driven coronal loop oscillations (e.g., by flares) are observed to damp through time often with gaussian or exponential profiles. intriguingly, however, it has been shown theoretically that the amplitudes of some oscillations could be modified from gaussian or exponential profiles if cooling is present in the coronal loop systems. indeed, in some cases the oscillation amplitude can even increase through time. in this article, we analyse a flare-driven coronal loop oscillation observed by the solar dynamics observatory's atmospheric imaging assembly (sdo/aia) in order to investigate whether models of cooling can explain the amplitude profile of the oscillation and whether hints of cooling can be found in the intensity evolution of several sdo/aia filters. during the oscillation of this loop system, the kink mode amplitude appears to differ from a typical gaussian or exponential profile with some hints being present that the amplitude increases. the application of cooling coronal loop modelling allowed us to estimate the density ratio between the loop and the background plasma, with a ratio of between 2.05-2.35 being returned. overall, our results indicate that consideration of the thermal evolution of coronal loop systems can allow us to better describe oscillations in these structures and return more accurate estimates of the physical properties of the loops (e.g., density, scale height, magnetic field strength).",,2019-05-30,,"['c. j. nelson', 'a. a. shukhobodskiy', 'r. erdélyi', 'm. mathioudakis']"
995,1905.13162,pure coulomb tensor interaction in the dirac equation,quant-ph math-ph math.mp,"in this work we compute bound solutions for particles and anti-particles of the dirac equation for a pure tensor radial coulomb potential plus a constant. we find that the binding depends on the sign the tensor constant potential, and allows only bound solutions for a certain sign and magnitude of the $\kappa$ quantum number, which is related to the spin-orbit coupling in the dirac equation. this relation is reversed for anti-particle solutions. on the other hand, the coulomb tensor potential, although not biding, changes the range of $\kappa$ values for which there are bound solutions.",,2019-05-30,,"['m. g. garcia', 's. pratapsi', 'p. alberto', 'a. s. de castro']"
996,1905.13245,the geometry of graded cotangent bundles,math.sg math-ph math.mp,"given a vector bundle $a\to m$ we study the geometry of the graded manifolds $t^*[k]a[1]$, including their canonical symplectic structures, compatible q-structures and lagrangian q-submanifolds. we relate these graded objects to classical structures, such as higher courant algebroids on $a\oplus\bigwedge^{k-1}a^*$ and higher dirac structures therein, semi-direct products of lie algebroid structures on $a$ with their coadjoint representations up to homotopy, and branes on certain aksz $\sigma$-models.",,2019-05-30,,['miquel cueca']
997,1905.13556,a heat conduction problem with sources depending on the average of the   heat flux on the boundary,math-ph math.mp,"motivated by the modeling of temperature regulation in some mediums, we consider the non-classical heat conduction equation in the domain $d=\mathbb{r}^{n-1}\times\br^{+}$ for which the internal energy supply depends on an average in the time variable of the heat flux $(y, s)\mapsto v(y,s)= u_{x}(0 , y , s)$ on the boundary $s=\partial d$. the solution to the problem is found for an integral representation depending on the heat flux on $s$ which is an additional unknown of the considered problem. we obtain that the heat flux $v$ must satisfy a volterra integral equation of second kind in the time variable $t$ with a parameter in $\mathbb{r}^{n-1}$. under some conditions on data, we show that a unique local solution exists, which can be extended globally in time. finally in the one-dimensional case, we obtain the explicit solution by using the laplace transform and the adomian decomposition method.",,2019-05-29,,"['mahdi boukrouche', 'domingo a. tarzia']"
998,1906.00390,"spectral optimization for strongly singular schr\""odinger operators with   a star-shaped interaction",math-ph math.mp math.sp quant-ph,"we discuss the spectral properties of singular schr\""odinger operators in three dimensions with the interaction supported by an equilateral star, finite or infinite. in the finite case the discrete spectrum is nonempty if the star arms are long enough. our main result concerns spectral optimization: we show that the principal eigenvalue is uniquely maxi\-mized when the arms are arranged in one of the known five sharp configurations known as solutions of the closely related thomson problem.",,2019-06-02,,"['pavel exner', 'sylwia kondej']"
999,1906.00525,extremal behavior in exponential random graphs,math.co math-ph math.mp,"yin, rinaldo, and fadnavis classified the extremal behavior of the edge-triangle exponential random graph model by first taking the network size to infinity, then the parameters diverging to infinity along straight lines. lubetzky and zhao proposed an extension to the edge-triangle model by introducing an exponent $\gamma > 0$ on the triangle homomorphism density function. this allows non-trivial behavior in the positive limit, which is absent in the standard edge-triangle model. the present work seeks to classify the limiting behavior of this generalized edge-triangle exponential random graph model. it is shown that for $\gamma \le 1$, the limiting set of graphons come from a special class, known as tur\'an graphons. for $\gamma > 1$, there are large regions of the parameter space where the limit is not a tur\'an graphon, but rather has edge density between subsequent tur\'an graphons. furthermore, for $\gamma$ large enough, the exact edge density of the limiting set is determined in terms of a nested radical. utilizing a result of reiher, intuition is given for the characterization of the extremal behavior in the generalized edge-clique model.",,2019-06-02,,['ryan demuse']
1000,1906.00688,singularity analysis of a variant of the painlev{\'e}--ince equation,nlin.si math-ph math.ca math.mp,"we examine by singularity analysis an equation derived by reduction using lie point symmetries from the euler--bernoulli beam equation which is the painlev\'{e}--ince equation with additional terms. the equation possesses the same leading-order behaviour and resonances as the painlev\'{e}--ince equation and has a right painlev\'{e} series. however, it has no left painlev% \'{e} series. a conjecture for the existence of left painlev\'{e} series for ordinary differential equations is given.",,2019-06-03,,"['amlan k halder', 'andronikos paliathanasis', 'pgl leach']"
1001,1906.00714,the role of pseudo-hypersurfaces in non-holonomic motion,math-ph gr-qc math.mp,"the geometry of hypersurfaces is generalized to pseudo-hypersurfaces, which are defined by pfaff equations. the general methods are then applied to modeling the kinematics of motion constrained by a single linear, non-holonomic constraint. they are then applied to the example of a charge moving in an electromagnetic field, and the lorentz equation of motion is shown to represent a geodesic that is constrained to lie in a pseudo-hypersurface that is defined by the potential 1-form.",,2019-06-03,,['d. h. delphenich']
1002,1906.00867,a note on spectrum and quantum dynamics,math.sp math-ph math.mp,"we show, in the same vein of simon's wonderland theorem, that, typically in baire's sense, the rates with whom the solutions of the schr\""odinger equation escape, in time average, from every finite-dimensional subspace, depend on subsequences of time going to infinite.",,2019-06-03,,['moacir aloisio']
1003,1906.00940,infrared problem in perturbative quantum field theory,math-ph math.mp,"we propose a mathematically rigorous construction of the scattering matrix and the interacting fields in models of relativistic perturbative quantum field theory with massless fields and long-range interactions. we consider quantum electrodynamics and a certain model of interacting scalar fields in which the standard definition of the scattering matrix is not applicable because of the infrared problem. we modify the bogoliubov construction using the ideas of dollard, kulish and faddeev. our modified scattering matrix and modified interacting fields are constructed with the use of the adiabatic limit which is expected to exist in arbitrary order of perturbation theory. in the paper we prove this assertion in the case of the first- and the second-order corrections to the modified scattering matrix and the first-order corrections to the modified interacting fields. our modified scattering matrix and modified interacting fields are defined in the standard fock space. however, the particle interpretation of states in this space is non-standard. in particular, the electrons and positrons are always surrounded by irremovable clouds of photons. moreover, the physical energy-momentum operators do not coincide with the standard ones and their joint spectrum does not contain the mass hyperboloid.",,2019-06-03,,['paweł duch']
1004,1906.01041,dihedral invariant polynomials in the effective lagrangian of qed,hep-th math-ph math.mp quant-ph,"we present a new group-theoretical technique to calculate weak field expansions for some feynman diagrams using invariant polynomials of the dihedral group. in particular we show results obtained for the first coefficients of the three loop effective lagrangian of 1+1 qed in an external constant field, where the dihedral symmetry appears. our results suggest that a closed form involving rational numbers and the riemann zeta function might exist for these coefficients.",10.1088/1742-6596/1194/1/012046,2019-06-03,,"['idrish huet', 'michel rausch de traubenberg', 'christian schubert']"
1005,1906.01070,attracting and repelling 2-body problems on a family of surfaces of   constant curvature,math-ph math.ds math.mp,"we first provide a classification of the pure rotational motion of 2 particles on a sphere interacting via a repelling potential. this is achieved by providing a simple geometric equivalence between repelling particles and attracting particles, and relying on previous work on the similar classification for attracting particles. the second theme of the paper is to study the 2-body problem on a surface of constant curvature treating the curvature as a parameter, and with particular interest in how families of relative equilibria and their stability behave as the curvature passes through zero and changes sign. we consider two cases: firstly one where the particles are always attracting throughout the family, and secondly where they are attracting for negative curvature and repelling for positive curvature, interpolated by no interaction when the curvature vanishes. our analysis clarifies the role of curvature in the existence and stability of relative equilibria.",,2019-06-03,,"['luis garcía-naranjo', 'james montaldi']"
1006,1906.01322,the f-symbols for the h3 fusion category,math.ct math-ph math.mp quant-ph,"we present a solution for the f-symbols of the h3 fusion category, which is morita equivalent to the even parts of the haagerup subfactor. this solution has been computed by solving the pentagon equations and using several properties of trivalent categories.",,2019-06-04,,"['tobias j. osborne', 'deniz e. stiegemann', 'ramona wolf']"
1007,1906.01396,natural hamiltonian formulation of composite higher derivative theories,math-ph math.mp physics.class-ph,"if a higher derivative theory arises from a transformation of variables that involves time derivatives, a tailor-made hamiltonian formulation is shown to exist. the details and advantages of this elegant hamiltonian formulation, which differs from the usual ostrogradsky approach to higher derivative theories, are elaborated for mechanical systems and illustrated for simple examples. both a canonical space and a set of constraints emerge naturally from the transformation rule for the variables. in other words, the setting for quantization and the procedure for eliminating instabilities arise naturally.",,2019-06-04,,['hans christian öttinger']
1008,1906.01438,on singular points and oscillatory integrals,math.ca math-ph math.mp,"in this note, we generalize the fresnel integrals using oscillatory integral, and then we obtain an extention of the stationary phase method.",,2019-06-02,,"['toshio nagano', 'naoya miyazaki']"
1009,1906.01489,equivalence between the planar dirac oscillator and a spin-1/2 fermion   embedded in a transverse homogeneous magnetic field,hep-th math-ph math.mp quant-ph,"it is shown that a spin-1/2 fermion coupled to the axially symmetric electromagnetic vector potential has the same matrix structure as that one for the planar dirac oscillator. in particular, the planar dirac oscillator can be interpreted as a charged particle minimally coupled to a transverse homogeneous magnetic field.",,2019-06-04,,['antonio s. de castro']
1010,1906.01561,how much can the eigenvalues of a random hermitian matrix fluctuate?,math.pr math-ph math.mp,"the goal of this article is to study how much the eigenvalues of large hermitian random matrices deviate from certain deterministic locations -- or in other words, to investigate optimal rigidity estimates for the eigenvalues. we do this in the setting of one-cut regular unitary invariant ensembles of random hermitian matrices -- the gaussian unitary ensemble being the prime example of such an ensemble. our approach to this question combines extreme value theory of log-correlated stochastic processes, and in particular the theory of multiplicative chaos, with asymptotic analysis of large hankel determinants with fisher-hartwig symbols of various types, such as merging jump singularities, size-dependent impurities, and jump singularities approaching the edge of the spectrum. in addition to optimal rigidity estimates, our approach sheds light on the fractal geometry of the eigenvalue counting function.",,2019-06-04,,"['tom claeys', 'benjamin fahs', 'gaultier lambert', 'christian webb']"
1011,1906.01580,geometry and perturbative sensitivity of non-smooth caustics of the   helmholtz equation,math-ph hep-th math.mp physics.ao-ph physics.optics,"the geometry of non-smooth $a_{n>2}$ caustics in solutions of the helmholtz equation is analyzed using a fock-schwinger proper-time formulation. in this description, $a_3$ or cusp caustics are intimately related to poles of a quantity called the einbein action in the complex proper-time, or einbein, plane. the residues of the poles vanish on spatial curves known as ghost sources, to which cusps are bound. the positions of cusps along the ghost sources is related to the value of the poles. a similar map is proposed to relate essential singularities of the einbein action to higher order caustics. the singularities are shown to originate from degenerations of a certain dirichlet problem as the einbein is varied. it follows that the singularities of the einbein action, along with the associated aspects of caustic geometry, are invariant with respect to large classes of perturbations of the index of refraction.",,2019-06-04,,"['zachary guralnik', 'charles spofford', 'katherine woolfe']"
1012,1906.01649,"global existence for systems of nonlinear wave equations with bounded,   stable asymptotic systems",math.ap gr-qc math-ph math.mp,"some systems of nonlinear wave equations admit global solutions for all sufficiently small initial data, while others do not. the (classical) null condition guarantees that such a result holds, but it is too strong to capture certain systems -- most famously the einstein equations -- which nevertheless admit global solutions for small initial data. the weak null condition has been proposed as a sufficient condition for such a result to hold; it takes the form of a condition on a related set of nonlinear odes known as the ""asymptotic system"". previous results in this direction have required certain structural conditions on the asymptotic system in addition to the weak null condition. in this work we show that, if the solutions to the asymptotic system are bounded (given small initial data), and, in addition, if these solutions are stable against rapidly decaying perturbations, then the corresponding system of nonlinear wave equations admits global solutions for all sufficiently small initial data. this avoids any direct assumptions on the structure of the nonlinear terms. we also give an example of a class of systems obeying this condition but not obeying previously identified structural conditions. for this class the asymptotic system arises as a generalisation of the ""euler equations"" for rigid body motion, associated with a left-invariant hamiltonian flow on a finite dimensional lie group. this work relies heavily on the author's previous work, ""the weak null condition and global existence using the p-weighted energy method"".",,2019-06-04,,['joseph keir']
1013,1906.01836,probabilistic explanations and the derivation of macroscopic laws,cond-mat.stat-mech math-ph math.mp physics.hist-ph,"we will discuss the link between scientific explanations and probabilities, specially in relationship with statistical mechanics and the derivation of macroscopic laws from microscopic ones.",,2019-06-05,2019-06-16,['jean bricmont']
1014,1906.02021,correlation of a macroscopic dent in a wedge with mixed boundary   conditions,math.co cond-mat.stat-mech math-ph math.mp,"as part of our ongoing work on the enumeration of symmetry classes of lozenge tilings of hexagons with certain four-lobed structures removed from their center, we consider the case of the tilings which are both vertically and horizontally symmetric. in order to handle this, we need an extension of kuo's graphical condensation method, which works in the presence of free boundary. our results allow us to compute exactly the correlation in a sea of dimers of a macroscopic dent in a 90 degree wedge with mixed boundary conditions. we use previous results to compute the correlation of the corresponding symmetrized system with no boundary, and show that its fourth root has the same log-asymptotics as the correlation of the dent in the 90 degree wedge. this is the first result of this kind involving a macroscopic defect. it suggests that the connections between dimer systems with gaps and 2d electrostatics may be deeper that previously thought.",,2019-06-05,,['mihai ciucu']
1015,1906.02022,symmetries of shamrocks iv: the self-complementary case,math.co math-ph math.mp,"in this paper we enumerate the centrally symmetric lozenge tilings of a hexagon with a shamrock removed from its center. our proof is based on a variant of kuo's graphical condensation method in which only three of the four involved vertices are on the same face. as a special case, we obtain a new proof of the enumeration of the self-complementary plane partitions.",,2019-06-05,,['mihai ciucu']
1016,1906.02346,sobolev spaces for multi-black hole initial data,gr-qc math-ph math.mp,in this article we introduce weighted sobolev spaces that are well suited to treat initial data for multiple black hole systems. we prove general results for elliptic operators on these spaces and give a simple proof of existence of a class of initial data describing many extremal black holes.,,2019-06-05,,"['maría e. gabach-clément', 'andrés aceña']"
1017,1906.02391,families of supermanifolds: splitting types and obstruction maps,math.ag math-ph math.mp,"in this article we study the notion of supermanifolds families, starting from green's general classification of supermanifolds. the topics studied divide this article into two distinct parts, labelled i and ii respectively. part i concerns the splitting type of a supermanifold and our attempt to construct variations thereof. in part ii we look at a particular class of families, referred to as `$gtm$-families'. we are concerned with the notion of a `secondary obstruction theory', which is apparent in any $gtm$-family of supermanifolds over a (connected and stein) non-reduced, superspace base.",,2019-06-05,,['kowshik bettadapura']
1018,1906.02431,quantum strips in higher dimensions,math-ph math.ap math.dg math.mp math.sp,"we consider the dirichlet laplacian in unbounded strips on ruled surfaces in any space dimension. we locate the essential spectrum under the condition that the strip is asymptotically flat. if the gauss curvature of the strip equals zero, we establish the existence of discrete spectrum under the condition that the curve along which the strip is built is not a geodesic. on the other hand, if it is a geodesic and the gauss curvature is not identically equal to zero, we prove the existence of hardy-type inequalities. we also derive an effective operator for thin strips, which enables one to replace the spectral problem for the laplace-beltrami operator on the two-dimensional surface by a one-dimensional schroedinger operator whose potential is expressed in terms of curvatures.   in the appendix, we establish a purely geometric fact about the existence of relatively parallel adapted frames for any curve under minimal regularity hypotheses.",,2019-06-06,,"['david krejcirik', 'katerina zahradova']"
1019,1906.02514,ihara zeta entropy,math-ph cs.dm cs.it math.co math.ds math.it math.mp,"in this article, we introduce an entropy based on the formal power series expansion of the ihara zeta function. we find a number of inequalities based on the values of the ihara zeta function. these new entropies are applicable in symbolic dynamics and the dynamics of billiards.",,2019-06-06,,"['supriyo dutta', 'partha guha']"
1020,1906.02581,how the high-energy part of the spectrum affects the adiabatic   computation gap,math-ph math.mp quant-ph,"towards better understanding of how to design efficient adiabatic quantum algorithms, we study how the adiabatic gap depends on the spectra of the initial and final hamiltonians in a natural family of test-bed examples. we show that perhaps counter-intuitively, changing the energy in the initial and final hamiltonians of only highly excited states (we do this by assigning all eigenstates above a certain cutoff the same value), can turn the adiabatic algorithm from being successful to failing. interestingly, our system exhibits a phase transition; when the cutoff in the spectrum becomes smaller than roughly $n/2$, $n$ being the number of qubits, the behavior transitions from a successful adiabatic process to a failed one. to analyze this behavior, and provide an upper bound on both the minimal gap as well as the success of the adiabatic algorithm, we introduce the notion of ""escape rate"", which quantifies the rate by which the system escapes the initial ground state (a related notion was also used by ilin and lychkovskiy in arxiv:1805.04083). our results indicate a phenomenon that is interesting on its own right: an adiabatic evolution may be robust to bounded-rank perturbations, even when the latter closes the gap or makes it exponentially small.",,2019-06-06,,"['yosi atia', 'dorit aharonov']"
1021,1906.02617,global stability for nonlinear wave equations with multi-localized   initial data,math.ap math-ph math.mp,"in this paper, we initiate the study of the global stability of nonlinear wave equations with initial data that are not required to be localized around a single point. more precisely, we allow small initial data localized around any finite collection of points which can be arbitrarily far from one another. existing techniques do not directly apply to this setting because they require norms with radial weights away from some center to be small. the smallness we require on the data is measured in a norm which does not depend on the scale of the configuration of the data.   our method of proof relies on a close analysis of the geometry of the interaction between waves originating from different sources. we prove estimates on the bilinear forms encoding the interaction, which allow us to show improved bounds for the energy of the solution. we finally apply a variant of the vector field method involving modified klainerman--sobolev estimates to prove global stability. as a corollary of our proof, we are able to show global existence for a class of data whose $h^1$ norm is arbitrarily large.",,2019-06-06,,"['john anderson', 'federico pasqualotto']"
1022,1906.02794,on the dynamics of a hamilton-poisson system,math.ds math-ph math.mp,"the dynamics of a three-dimensional hamilton-poisson system is closely related to its constants of motion, the energy or hamiltonian function $h$ and a casimir $c$ of the corresponding lie algebra. the orbits of the system are included in the intersection of the level sets $h=constant$ and $c=constant$. furthermore, for some three-dimensional hamilton-poisson systems, connections between the associated energy-casimir mapping $(h,c)$ and some of their dynamic properties were reported. in order to detect new connections, we construct a hamilton-poisson system using two smooth functions as its constants of motion. the new system has infinitely many hamilton-poisson realizations. we study the stability of the equilibrium points and the existence of periodic orbits. using numerical integration we point out four pairs of heteroclinic orbits.",,2019-06-06,,"['cristian lazureanu', 'camelia petrisor']"
1023,1906.02798,on a deformed version of the t system,math.ds math-ph math.mp,we use the integrable deformations method for a three-dimensional system of differential equations to obtain deformations of the t system. we analyze a deformation given by particular deformation functions. we point out that the obtained system preserves the chaotic behavior for some values of the deformation parameter.,,2019-06-06,,"['cristian lazureanu', 'cristiana caplescu']"
1024,1906.02892,classification and construction of topological phases of quantum matter,cond-mat.str-el hep-th math-ph math.mp quant-ph,"we develop a theoretical framework for the classification and construction of symmetry protected topological (spt) phases, which are a special class of zero-temperature phases of strongly interacting gapped quantum many-body systems that exhibit topological properties. the framework unifies various proposals for the classification of spt phases, including the group (super-)cohomology proposal, the (spin-)cobordism proposal, the freed-hopkins proposal, and the kitaev proposal. the power of the framework is demonstrated in a number of applications: (1) the classification and construction of 3d fermionic spt phases in wigner-dyson classes a and aii with glide symmetry, (2) the classification and construction of 3d bosonic spt phases with space-group symmetries for all 230 space groups, (3) the derivation of a mayer-vietoris sequence relating the classification of spt phases with and without reflection symmetry, and (4) an interpretation of the structure of general crystalline spt phases via the atiyah-hirzebruch spectral sequence. the framework is based on kitaev's idea that short-range entangled states form what are known as $\omega$-spectra in the sense of algebraic topology, and models the classification of spt phases by what are called generalized cohomology theories.",,2019-06-07,,['charles zhaoxi xiong']
1025,1906.02951,centrally symmetric tilings of fern-cored hexagons,math.co cond-mat.stat-mech math-ph math.mp,"in this paper we enumerate the centrally symmetric lozenge tilings of a hexagon with a fern removed from its center. the proof is based on a variant of kuo's graphical condensation method. an unexpected connection with the total number of tilings is established~---~when suitably normalized, the number of centrally symmetric tilings is equal to the square root of the total number of tilings. the results we present can be regarded as a new extension of the enumeration of self-complementary plane partitions that fit in a box.",,2019-06-07,,['mihai ciucu']
1026,1906.03419,lifschitz tail for alloy-type models driven by the fractional laplacian,math.pr math-ph math.fa math.mp math.sp,"we establish precise asymptotics near zero of the integrated density of states for the random schr\""{o}dinger operators $(-\delta)^{\alpha/2} + v^{\omega}$ in $l^2(\mathbb r^d)$ for the full range of $\alpha\in(0,2]$ and a fairly large class of random nonnegative alloy-type potentials $v^{\omega}$. the ids exhibits the lifschitz tail singularity. we prove the existence of the limit $$\lim_{s\to 0} s^{d/\alpha}\ln\ell([0,s]) = -c \left(\lambda_d^{(\alpha)}\right)^{d/\alpha},$$ with $c \in (0,\infty]$. the constant $c$ is is finite if and only if the common distribution of the lattice random variables charges $\left\{0\right\}$. in this case, the constant $c$ is expressed explicitly in terms of such a probability. in the limit formula, $\lambda_d^{(\alpha)}$ denotes the dirichlet ground-state eigenvalue of the operator $(-\delta)^{\alpha/2}$ in the unit ball in $\mathbb r^d.$",,2019-06-08,,"['kamil kaleta', 'katarzyna pietruska-pałuba']"
1027,1906.03463,on a thermodynamic framework for developing boundary conditions for   korteweg fluids,physics.flu-dyn math-ph math.mp physics.comp-ph,"we provide a derivation of several classes of boundary conditions for fluids of korteweg-type using a simple and transparent thermodynamic approach that automatically guarentees that the derived boundary conditions are compatible with the second law of thermodynamics. the starting assumption of our approach is to describe the boundary of the domain as the membrane separating two different continua, one inside the domain, and the other outside the domain. with this viewpoint one may employ the framework of continuum thermodynamics involving singular surfaces. this approach allows us to identify, for various classes of surface helmholtz free energies, the corresponding surface entropy production mechanisms. by establishing the constitutive relations that guarantee that the surface entropy production is non-negative, we identify a new class of boundary conditions, which on one hand generalizes in a nontrivial manner the navier's slip boundary conditions, and on the other hand describes dynamic and static contact angle conditions. we explore the general model in detail for a particular case of korteweg fluid where the helmholtz free energy in the bulk is that of a van der waals fluid. we perform a series of numerical experiments to document the basic qualitative features of the novel boundary conditions and their practical applicability to model phenomena such as the contact angle hysteresis.",,2019-06-08,,"['ondřej souček', 'martin heida', 'josef málek']"
1028,1906.03610,a uniqueness result on detecting a prey in a spider orb-web,math-ph math.mp,"we consider the inverse problem of localizing a prey hitting a spider orb-web from dynamic measurements taken near the center of the web, where the spider is supposed to stay. the actual discrete orb-web, formed by a finite number of radial and circumferential threads, is modelled as a continuous membrane. the membrane has a specific fibrous structure, which is inherited from the original discrete web, and it is subject to tensile pre-stress in the referential configuration. the transverse load describing the prey's impact is assumed of the form $g(t)f(x)$, where $g(t)$ is a known function of time and $f(x)$ is the unknown term depending on the position variable $x$. for axially-symmetric orb-webs supported at the boundary and undergoing infinitesimal transverse deformations, we prove a uniqueness result for $f(x)$ in terms of measurements of the transverse dynamic displacement taken on an arbitrarily small and thin ring centered at the origin of the web, for a sufficiently large interval of time.",,2019-06-09,,"['alexandre kawano', 'antonino morassi']"
1029,1906.04093,on mean field limit and quantitative estimates with a large class of   singular kernels: application to the patlak-keller-segel model,math.ap math-ph math.mp math.pr,"in this note, we propose a new relative entropy combination of the methods developed by p.--e. jabin and z.~wang [inventiones (2018)] and by s. serfaty [proc. int. cong. of math, (2018) and references therein] to treat more general kernels in mean field limit theory. this new relative entropy may be understood as introducing appropriate weights in the relative entropy developed by p.-e. jabin and z. wang (in the spirit of what has been recently developed by d.~bresch and p.--e. jabin [annals of maths (2018)]) to cancel the more singular terms involving the divergence of the flow. as an example, a full rigorous derivation (with quantitative estimates) of the patlak-keller-segel model in some subcritical regimes is obtained. our new relative entropy allows to treat singular potentials which combine large smooth part, small attractive singular part and large repulsive singular part.",,2019-06-10,,"['didier bresch', 'pierre-emmanuel jabin', 'zhenfu wang']"
1030,1906.04276,full counting statistics of energy transfers in inhomogeneous   nonequilibrium states of (1+1)d cft,math-ph cond-mat.other math.mp,"employing the conformal welding technique, we find an exact expression for the full counting statistics of energy transfers in a class of inhomogeneous nonequilibrium states of a (1+1)-dimensional unitary conformal field theory. the expression involves the schwarzian action of a complex field obtained by solving a riemann-hilbert type problem related to conformal welding of infinite cylinders. on the way, we obtain a formula for the extension of characters of unitary positive-energy representations of the virasoro algebra to 1-parameter groups of circle diffeomorphisms and we develop techniques, based on the analysis of certain classes of fredholm operators, that allow to control the leading asymptotics of such extensions for small real part of the modular parameter \tau",,2019-06-10,,"['krzysztof gawedzki', 'karol k. kozlowski']"
1031,1906.04277,"on singular frobenius for linear differential equations of second and   third order, part 1: ordinary differential equations",math.ca math-ph math.cv math.mp,"we study second order and third order linear differential equations with analytic coefficients under the viewpoint of finding formal solutions and studying their convergence. we address some untouched aspects of frobenius methods for second order as the convergence of formal solutions and the existence of liouvillian solutions. a characterization of regular singularities is given in terms of the space of solutions. an analytic classification of such linear homogeneous odes is obtained. this is done by associating to such an ode a riccati differential equation and therefore a global holonomy group. this group is a computable group of moebius maps. these techniques apply to classical equations as bessel and legendre equations. in the second part of this work we study third order equations. we prove a theorem similar to classical frobenius theorem, which describes all the possible cases and solutions to this type of ode. once armed with this we pass to investigate the existence of solutions in the non-homogeneous case and also the existence of a convergence theorem in the same line as done for second order above. our results are concrete and (computationally) constructive and are aimed to shed a new light in this important, useful and attractive field of science.",,2019-06-10,,"['v. león', 'b. scárdua']"
1032,1906.04453,direct characterization of spectral stability of small amplitude   periodic waves in scalar hamiltonian problems via dispersion relation,math.ap math-ph math.ds math.mp nlin.si,"various approaches to studying the stability of solutions of nonlinear pdes lead to explicit formulae determining the stability or instability of the wave for a wide range of classes of equations. however, these are typically specialized to a particular equation and checking the stability conditions may not be not straightforward. we present results for a large class of problems that reduce the determination of spectral stability of a wave to a simple task of locating zeros of explicitly constructed polynomials. we study spectral stability of small-amplitude periodic waves in scalar hamiltonian problems as a perturbation of the zero-amplitude case. a necessary condition for stability of the wave is that the unperturbed spectrum is restricted to the imaginary axis. instability can come about through a hamiltonian-hopf bifurcation, i.e., of a collision of purely imaginary eigenvalues of the floquet spectrum of opposite krein signature. in recent work on the stability of small-amplitude waves the dispersion relation of the unperturbed problem was shown to play a central role. we demonstrate that the dispersion relation provides even more explicit information about wave stability: we construct a polynomial of half the degree of the dispersion relation, and its roots directly characterize not only collisions of eigenvalues at zero-amplitude but also an agreement or a disagreement of their krein signatures. based on this explicit information it is possible to detect instabilities of non-zero amplitude waves. in our analysis we stay away from the possible instabilities at the origin of the spectral plane corresponding to modulation or benjamin-fair instability. generalized kdv and its higher-order analogues are used as illustrating examples.",,2019-06-11,,"['richard kollár', 'bernard deconinck', 'olga trichtchenko']"
1033,1906.04503,on a series of darboux integrable discrete equations on the square   lattice,nlin.si math-ph math.mp,"we present a series of darboux integrable discrete equations on the square lattice. equations of the series are numbered with natural numbers $m$. all the equations have a first integral of the first order in one of directions of the two-dimensional lattice. the minimal order of a first integral in the other direction is equal to $3m$ for an equation with the number $m$.   in the cases $m=1,\ 2,\ 3$ we show that those equations are integrable in quadratures. more precisely, we construct their general solutions in terms of the discrete integrals.   we also construct a modified series of darboux integrable discrete equations which have in different directions the first integrals of the orders $2$ and $3m-1$, where $m$ is the equation number in series. both first integrals are unobvious in this case.",,2019-06-11,,"['r. n. garifullin', 'r. i. yamilov']"
